[2023-09-30 15:42:08.465] [pxr_streamer] [info] ***********  Log Begin **********
[2023-09-30 15:42:08.465] [pxr_streamer] [info] process id= 29804
[2023-09-30 15:42:08.465] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x39b6e6a0
[2023-09-30 15:44:23.130] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:23.133] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.137255, this = 0x39b6e6a0
[2023-09-30 15:44:23.165] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0509804, this = 0x39b6e6a0
[2023-09-30 15:44:23.168] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.129412, this = 0x39b6e6a0
[2023-09-30 15:44:23.197] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:23.200] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.12549, this = 0x39b6e6a0
[2023-09-30 15:44:23.228] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0666667, this = 0x39b6e6a0
[2023-09-30 15:44:23.230] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.12549, this = 0x39b6e6a0
[2023-09-30 15:44:23.257] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:23.260] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.12549, this = 0x39b6e6a0
[2023-09-30 15:44:23.287] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:23.289] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.137255, this = 0x39b6e6a0
[2023-09-30 15:44:23.313] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:23.316] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.129412, this = 0x39b6e6a0
[2023-09-30 15:44:23.346] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:23.349] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.129412, this = 0x39b6e6a0
[2023-09-30 15:44:23.376] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:23.379] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.121569, this = 0x39b6e6a0
[2023-09-30 15:44:23.404] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:23.406] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.121569, this = 0x39b6e6a0
[2023-09-30 15:44:23.438] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:23.441] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.121569, this = 0x39b6e6a0
[2023-09-30 15:44:23.464] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:23.467] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.12549, this = 0x39b6e6a0
[2023-09-30 15:44:23.493] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0588235, this = 0x39b6e6a0
[2023-09-30 15:44:23.495] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.121569, this = 0x39b6e6a0
[2023-09-30 15:44:23.519] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:23.522] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:23.548] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0666667, this = 0x39b6e6a0
[2023-09-30 15:44:23.550] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:23.575] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0588235, this = 0x39b6e6a0
[2023-09-30 15:44:23.578] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.137255, this = 0x39b6e6a0
[2023-09-30 15:44:23.602] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0666667, this = 0x39b6e6a0
[2023-09-30 15:44:23.604] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.129412, this = 0x39b6e6a0
[2023-09-30 15:44:23.630] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:23.633] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.129412, this = 0x39b6e6a0
[2023-09-30 15:44:23.657] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0509804, this = 0x39b6e6a0
[2023-09-30 15:44:23.660] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:23.689] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:23.690] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.12549, this = 0x39b6e6a0
[2023-09-30 15:44:23.717] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0666667, this = 0x39b6e6a0
[2023-09-30 15:44:23.720] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:23.756] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0666667, this = 0x39b6e6a0
[2023-09-30 15:44:23.760] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.141176, this = 0x39b6e6a0
[2023-09-30 15:44:23.790] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0666667, this = 0x39b6e6a0
[2023-09-30 15:44:23.792] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:23.817] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:23.819] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.129412, this = 0x39b6e6a0
[2023-09-30 15:44:23.843] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:23.845] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:23.873] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0666667, this = 0x39b6e6a0
[2023-09-30 15:44:23.876] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:23.903] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0588235, this = 0x39b6e6a0
[2023-09-30 15:44:23.906] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:23.933] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0588235, this = 0x39b6e6a0
[2023-09-30 15:44:23.935] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:23.958] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0588235, this = 0x39b6e6a0
[2023-09-30 15:44:23.961] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.145098, this = 0x39b6e6a0
[2023-09-30 15:44:23.987] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:23.989] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.129412, this = 0x39b6e6a0
[2023-09-30 15:44:24.017] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:24.020] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:24.045] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0588235, this = 0x39b6e6a0
[2023-09-30 15:44:24.047] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:24.070] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:24.071] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:24.094] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0588235, this = 0x39b6e6a0
[2023-09-30 15:44:24.097] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:24.121] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0666667, this = 0x39b6e6a0
[2023-09-30 15:44:24.124] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:24.155] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:24.158] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:24.189] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0588235, this = 0x39b6e6a0
[2023-09-30 15:44:24.192] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.141176, this = 0x39b6e6a0
[2023-09-30 15:44:24.221] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0588235, this = 0x39b6e6a0
[2023-09-30 15:44:24.223] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.12549, this = 0x39b6e6a0
[2023-09-30 15:44:24.246] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.054902, this = 0x39b6e6a0
[2023-09-30 15:44:24.247] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:24.276] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0666667, this = 0x39b6e6a0
[2023-09-30 15:44:24.278] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:24.299] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:24.301] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:24.325] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:24.328] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:24.355] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0666667, this = 0x39b6e6a0
[2023-09-30 15:44:24.357] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:24.383] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0588235, this = 0x39b6e6a0
[2023-09-30 15:44:24.385] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.137255, this = 0x39b6e6a0
[2023-09-30 15:44:24.411] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:24.413] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:24.443] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0666667, this = 0x39b6e6a0
[2023-09-30 15:44:24.446] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.137255, this = 0x39b6e6a0
[2023-09-30 15:44:24.469] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0666667, this = 0x39b6e6a0
[2023-09-30 15:44:24.471] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.137255, this = 0x39b6e6a0
[2023-09-30 15:44:24.498] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0666667, this = 0x39b6e6a0
[2023-09-30 15:44:24.501] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:24.527] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0666667, this = 0x39b6e6a0
[2023-09-30 15:44:24.530] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.137255, this = 0x39b6e6a0
[2023-09-30 15:44:24.553] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:24.556] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.12549, this = 0x39b6e6a0
[2023-09-30 15:44:24.575] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0627451, this = 0x39b6e6a0
[2023-09-30 15:44:24.577] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.137255, this = 0x39b6e6a0
[2023-09-30 15:44:24.611] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.054902, this = 0x39b6e6a0
[2023-09-30 15:44:24.614] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.137255, this = 0x39b6e6a0
[2023-09-30 15:44:24.639] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0705882, this = 0x39b6e6a0
[2023-09-30 15:44:24.642] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.129412, this = 0x39b6e6a0
[2023-09-30 15:44:24.667] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0745098, this = 0x39b6e6a0
[2023-09-30 15:44:24.669] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:24.701] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0745098, this = 0x39b6e6a0
[2023-09-30 15:44:24.704] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.129412, this = 0x39b6e6a0
[2023-09-30 15:44:24.739] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.105882, this = 0x39b6e6a0
[2023-09-30 15:44:24.742] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.141176, this = 0x39b6e6a0
[2023-09-30 15:44:24.778] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.101961, this = 0x39b6e6a0
[2023-09-30 15:44:24.781] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.129412, this = 0x39b6e6a0
[2023-09-30 15:44:24.808] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0980392, this = 0x39b6e6a0
[2023-09-30 15:44:24.811] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.137255, this = 0x39b6e6a0
[2023-09-30 15:44:24.837] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0980392, this = 0x39b6e6a0
[2023-09-30 15:44:24.840] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.133333, this = 0x39b6e6a0
[2023-09-30 15:44:24.870] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.109804, this = 0x39b6e6a0
[2023-09-30 15:44:24.874] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.141176, this = 0x39b6e6a0
[2023-09-30 15:44:24.902] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.0862745, this = 0x39b6e6a0
[2023-09-30 15:44:24.906] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.137255, this = 0x39b6e6a0
[2023-09-30 15:44:24.934] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.101961, this = 0x39b6e6a0
[2023-09-30 15:44:24.937] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 1, grip_value = 0.129412, this = 0x39b6e6a0
